N,n_steps,n_analyze,flip_perc
300,60000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
0.0,-2.0,0.0,1.0,0.0
0.1,-2.0,0.0,1.0,0.0
0.2,-1.9999395865730152,4.1506526664535095e-05,0.9999848966432539,1.0376631666133772e-05
0.30000000000000004,-2.0,0.0,1.0,0.0
0.4,-2.0,0.0,1.0,0.0
0.5,-1.9999102348803424,8.570822137927878e-06,0.9999775584398878,2.1455816492933547e-06
0.6000000000000001,-1.9998956394329097,3.560719707743082e-05,0.999973885355818,8.9501242465989e-06
0.7000000000000001,-1.9999123205063605,8.652998332694717e-05,0.9999780609002469,2.1689409982875254e-05
0.8,-1.9996179531850584,0.00017858541615742494,0.9999039555387655,4.513379178287666e-05
0.9,-1.9987371829443632,0.000338385087096913,0.9996807357983056,8.641290368624782e-05
1.0,-1.9969629025216054,0.0005196651926193563,0.9992230715787895,0.00013648185279581913
1.1,-1.993496289966726,0.0007763886315970832,0.9983243124321428,0.00020552686886268174
1.2000000000000002,-1.9879910022550928,0.001069090877310527,0.9968669735138167,0.00028759491634411356
1.3,-1.9788155675673633,0.0014595525838362437,0.9943826941638786,0.000406728533688285
1.4000000000000001,-1.9660593895321727,0.001865202553467659,0.990831703704747,0.0005380153114447084
1.5,-1.9475432428080313,0.002480643202638862,0.9854898623619873,0.0007461252450805312
1.6,-1.923110124229741,0.0027584107968828234,0.978151670239596,0.0008840544351678848
1.7000000000000002,-1.8890247562451943,0.0033803043345834584,0.9671951099547608,0.0012238986506607433
1.8,-1.846898676801095,0.003988364295177666,0.952705451990991,0.0014855110532601974
1.9000000000000001,-1.7903306354019828,0.004962733208023714,0.9312084589297354,0.0021598051166181365
2.0,-1.7149617040507863,0.005936553542855946,0.8991254340364685,0.0032120960812443656
2.1,-1.6134629146555324,0.007294415902897762,0.8427169079016533,0.005228952664069682
2.2,-1.4653449793962698,0.0104869911942721,0.7148140117177297,0.013826354292716328
2.3000000000000003,-1.2333948477241226,0.009578014183384236,0.04727968262157519,0.021003290816310072
2.4000000000000004,-1.1120591672045346,0.00805145676281996,-0.04950414968209636,0.027716966817387112
2.5,-1.0156910222967903,0.007659207846085539,-0.009891271584836252,0.01544782394113479
2.6,-0.9425637393408858,0.00723441899847113,-0.0029147118363186835,0.013626023495699364
2.7,-0.8799068965084864,0.006649347120622809,-0.008004956555945155,0.011784999251794265
2.8000000000000003,-0.8272200399194868,0.006759053145207697,0.00024504901315801223,0.009745786936709957
2.9000000000000004,-0.7804314458124588,0.006263784580744461,-0.004699468783998668,0.009745411580643916
3.0,-0.7398638484668293,0.0064750014378860314,0.000756644661135763,0.009830748436733823
3.1,-0.702798621920162,0.006031438616195501,0.00046397279946831755,0.00879794945623859
3.2,-0.6699002820459645,0.005998897754711877,-0.0010600564547374384,0.009627532157131979
3.3000000000000003,-0.6418946274973721,0.006551080852869303,-0.0006939432368326222,0.008019659773945658
3.4000000000000004,-0.6148709387845053,0.005834438439419646,0.0020247649525264597,0.007504117406563496
3.5,-0.5902974283511602,0.005959075701032616,0.001234864748404216,0.0071641491329773365
3.6,-0.5680829942476799,0.005824255279541127,-0.0010208797329820253,0.007127464615023101
3.7,-0.5476130340475635,0.005572451908720264,6.030983821990814e-05,0.007836049688072827
3.8000000000000003,-0.5288431200653965,0.0057227812377373035,0.0015254206393136292,0.007430131062503191
3.9000000000000004,-0.5108687516378627,0.00539438446763276,-0.001670796382987963,0.007241797124314112
4.0,-0.49420792609006076,0.005476503240014307,0.00035319508570675825,0.006786336739940096
4.1000000000000005,-0.47898678415702517,0.005607584313589161,0.0008812162467492973,0.006431849354783709
4.2,-0.4650336736666009,0.005279699638608233,-0.00043394012221435936,0.006043833412644487
4.3,-0.4506959703105,0.005225837022991641,-0.0001493009698083083,0.0056650775815570665
4.4,-0.4385596229257906,0.005465837471764088,0.00013366673240644154,0.005632544628723632
4.5,-0.42609738839771966,0.005183669777369113,-0.0003364272828310957,0.005328994876076626
4.6000000000000005,-0.41578806442221444,0.005237712347399806,-0.00037202107145528184,0.005721762290981191
4.7,-0.4043346536853452,0.005434568388006758,0.00028334556168042516,0.005388825595349429
4.800000000000001,-0.39428648402700905,0.005092441772402386,-0.0001775288396775961,0.00546487750341586
4.9,-0.3850649594664454,0.0053190060704637184,-0.00034768286937572287,0.0051064636973744346
