Temp,E_mean,E_std,M_mean,M_std
1.1400000000000001,-1.9919525481958726,0.002653090734460655,0.9979185429447339,0.000700873004517833
1.1500000000000001,-1.9912523281624328,0.002663791355628078,0.997740107682925,0.000710466247696316
1.16,-1.990571870973621,0.002756467830157314,0.9975468688403208,0.0007424773027789804
1.17,-1.9901843529792995,0.0027739965054621872,0.9974586913098715,0.0007434321208874688
1.18,-1.989335062098899,0.002781382341385652,0.9972415270626986,0.0007342927170326753
1.19,-1.9886954948410414,0.00304957876761666,0.9970525690473826,0.0008137093458858003
1.2,-1.9879795905947089,0.0032783663781675815,0.996858210808326,0.0008880328242742434
1.21,-1.98708997289761,0.003331863811278136,0.9966321654333117,0.0008967890764062935
1.22,-1.9865825122345635,0.0034045560440168895,0.9964869756964737,0.0009229772533050908
1.23,-1.986151067035917,0.0035507369951180154,0.9963815551468028,0.0009575699369413981
1.24,-1.9849457851908974,0.0035538219605850446,0.9960552090452919,0.0009744689327798667
1.25,-1.9842069977449164,0.0038419492172201914,0.9958575301156996,0.0010289528600395837
1.26,-1.9824400854768884,0.003969380171803488,0.9953723925546446,0.001090095886249153
1.27,-1.982788715106913,0.0038701226733857575,0.9954722527266264,0.0010664560167109257
1.28,-1.9810630903408084,0.0041362060192122055,0.9949868752208083,0.0011366648869041043
1.29,-1.980408321168094,0.003955863089668157,0.9948214025920953,0.001099447198219599
1.3,-1.9789181037720835,0.004538030871472797,0.9944075194686193,0.0012708028932339997
1.31,-1.9777618742723613,0.004428280524786905,0.9940879349113345,0.0012367889734513434
1.32,-1.9769602744763888,0.004358129812033825,0.9938781728718753,0.0012092474380978426
1.33,-1.9759763966180917,0.0046705188008830155,0.9936169206821863,0.001300207873682427
1.34,-1.9741226683427964,0.00472064468820741,0.9931066186696583,0.0013338325178258621
1.35,-1.9731691972473475,0.005203982322408942,0.9928214019907787,0.0014772789620265418
1.36,-1.971449572435735,0.004732158804667694,0.9923280230711212,0.0013470585909867445
1.37,-1.9703007815098328,0.00506194333205178,0.9920261627579956,0.0014412056376355675
1.3800000000000001,-1.9681710766467793,0.005442433042656071,0.9914486880158395,0.0015555850986725315
1.3900000000000001,-1.9676690555901784,0.005204040228514236,0.9913144617658731,0.0014938989111677038
1.4000000000000001,-1.9661947594425349,0.005240291262143971,0.9908556101035537,0.0015016447538819802
1.41,-1.9650225246112378,0.005665038107679641,0.9905775148145054,0.001652586479391041
1.42,-1.962637807421981,0.005722166529134942,0.989806001008475,0.0017129762585995233
1.43,-1.960336626207955,0.00599640850222617,0.9892016812714846,0.001739467893642542
1.44,-1.9593453871104498,0.005873996148070375,0.9889194649752437,0.0017483892686825085
1.45,-1.957586474837387,0.006006687883196358,0.988440569543104,0.0017480737936399987
1.46,-1.9551723114274269,0.006270377815056155,0.9877236265138426,0.0018858270665842124
1.47,-1.9541145804215012,0.006457434011028172,0.9873928802803674,0.001928561745969675
1.48,-1.9513818739795474,0.006732760099539057,0.9866635738002894,0.0019519165823734463
1.49,-1.9501285846530496,0.006775825755741511,0.9862506914362952,0.0020673250545665224
1.5,-1.947952468220199,0.007040509646322932,0.9856019218007572,0.0021545521313555104
1.51,-1.94470014059918,0.006961628557302018,0.9846330877780246,0.0021431811590073287
1.52,-1.942836247412866,0.007495313393915159,0.9840288464606679,0.002277815073087646
1.53,-1.9401845180122679,0.007415619509399802,0.9833062616890252,0.002315857207869586
1.54,-1.9382003625408843,0.007634745901391471,0.9827895178797722,0.0023251561522088225
1.55,-1.9369834777378374,0.007635042515150662,0.982396319761923,0.0023284711198056887
1.56,-1.933628726587412,0.007552632613606558,0.9813362269621894,0.002389866878710017
1.57,-1.931333946380455,0.008709734112322254,0.9806931378794184,0.002702367830308175
1.58,-1.9289673139248211,0.008441658765939374,0.9798437281474277,0.0027189462859103105
1.59,-1.92522664391105,0.008217963502349847,0.9787519893233216,0.0025878272617809966
1.6,-1.9222949394156252,0.008672122119533266,0.9778489682001457,0.0028063607874722818
1.61,-1.919667452162422,0.008304277263363821,0.9770626111444556,0.0027252397863415097
1.62,-1.9174516474063168,0.008286801709770636,0.9763888361263714,0.002599255182068477
1.6300000000000001,-1.9145740339769843,0.008753687343304969,0.9753437473741048,0.0029540618766167766
1.6400000000000001,-1.910282616377783,0.009318482122032682,0.974212521325352,0.003027019145524364
1.6500000000000001,-1.905999119626591,0.009255515273724781,0.9728178037216865,0.003031395690929981
1.6600000000000001,-1.904084019170663,0.009633652690195286,0.9721647930231112,0.003252207294689615
1.67,-1.899798440370447,0.009667979340120078,0.9707245059932893,0.003262833536892592
1.68,-1.898109381736386,0.010064233425692614,0.9703521109695649,0.0032544178099142116
1.69,-1.8943195038973082,0.010613986927032578,0.9690002406518634,0.003616837039047364
1.7,-1.8904362471491414,0.00993694987298456,0.9676696949659478,0.0034153989285589555
1.71,-1.886929224457448,0.010135759649772464,0.9666931392264667,0.0034674316688807264
1.72,-1.8819466283689095,0.011014655081087706,0.9647627127936039,0.003910655378547754
1.73,-1.876296379204201,0.011844017526762826,0.9629711542016961,0.004115124788143027
1.74,-1.874159472158943,0.011812215280464488,0.9621617916489296,0.004451758009579361
1.75,-1.8711596721171093,0.011147819441956622,0.9613645123252632,0.0040043084754708665
1.76,-1.8665722751169116,0.010921022570634148,0.9599476687596735,0.003861440777058957
1.77,-1.8621442689016166,0.011099934559477895,0.9583155827346767,0.003983049430949233
1.78,-1.855938788317852,0.011999752535307736,0.9560510898189656,0.00457734534196085
1.79,-1.852357271028104,0.01234436267546074,0.9550628524037403,0.004612843223946294
1.8,-1.845639288365829,0.014182011416865443,0.9525763558540185,0.005267716803141334
1.81,-1.837777156857496,0.01239907047263955,0.9495352676902492,0.004916574747089872
1.82,-1.835088217012833,0.013076433161157947,0.9486735751925051,0.005163065847116698
1.83,-1.8310879774870075,0.013967744048879217,0.9466989400935759,0.005917853644918269
1.84,-1.8247119826205995,0.013553504693367044,0.9448481690862175,0.005254804136993358
1.85,-1.8228056015408405,0.012609399083421935,0.9441652727212924,0.005159099038317851
1.86,-1.8122419686907887,0.014142702768918682,0.939973354852302,0.005844021977642004
1.87,-1.808668373989854,0.01416622585934778,0.9389427084878913,0.005869406813249919
1.8800000000000001,-1.8013460297278343,0.01462323103919012,0.9360809764234417,0.0061428187757109915
1.8900000000000001,-1.7923051824710874,0.015010735007318704,0.9314658534863063,0.007014443895659002
1.9000000000000001,-1.7913625129916044,0.01625174192949705,0.9320545710308787,0.0069878740750029195
1.9100000000000001,-1.7821452300723588,0.015131943569092369,0.9276156431437731,0.006825895324618074
1.92,-1.7817120225125729,0.015323895929371698,0.9285257853944675,0.006397979967417732
1.93,-1.7716316066996816,0.01570522720028323,0.9246155235213646,0.007020597269195756
1.94,-1.7572278463737945,0.016159039390010656,0.9171181038680805,0.00775955029360117
1.95,-1.754855931818688,0.01691223199981447,0.9161957591193799,0.007933314647044845
1.96,-1.7503103819530614,0.015793279159606727,0.915469854205674,0.007634360886616074
1.97,-1.7371915178934225,0.01775949281958346,0.9083991597165678,0.008537465097584008
1.98,-1.7276774543026587,0.019951254308092917,0.9039921587909501,0.01062665434991757
1.99,-1.7198826958356226,0.020909321350132713,0.9004059619106133,0.011427643883003295
2.0,-1.7150570908935816,0.019539451584409184,0.8997976794484187,0.010574090721470883
2.0100000000000002,-1.7073861971023585,0.019280480841254107,0.8952885381363229,0.010638723809945762
2.02,-1.7000521701153433,0.018716924828027975,0.8933034613266495,0.009748250422277626
2.0300000000000002,-1.6813285850863333,0.0182714212188748,0.8822610524445206,0.009773961385017273
2.04,-1.6793361862174605,0.019039077586656388,0.8825072617048167,0.011542482613562825
2.05,-1.673483016562953,0.022178986458521427,0.8786406885697665,0.012688802544343259
2.06,-1.6488658528634133,0.01749696061081434,0.8567917981751563,0.014320727682211615
2.07,-1.649437008368585,0.02003531475583878,0.8646598916741509,0.0118484202722205
2.08,-1.6369086614630894,0.02365238983231782,0.8561639522261371,0.015994047164839195
2.09,-1.6261252248065428,0.02061974426522591,0.8541321059564849,0.013267645155239415
2.1,-1.6252764952757472,0.02440844238984401,0.8545084612611342,0.015569427657740498
2.11,-1.6036917785330518,0.024047831904226085,0.8409491093737241,0.0165512461403712
2.12,-1.5910644534588527,0.022816282655997343,0.8304840970048907,0.01701227323788398
2.13,-1.576002639635822,0.026626100469159728,0.8204380077918927,0.022034894026475158
2.14,-1.5700073618487278,0.024396684984956243,0.8167080210790464,0.017518681014018076
2.15,-1.5335672742296491,0.02591793779079522,0.775446129586845,0.025825488018423846
2.16,-1.5370442891841078,0.022723645045598564,0.7910086814940847,0.02250262169419703
2.17,-1.524595239134306,0.026778255511799676,0.7719669935464334,0.02937112182630379
2.18,-1.5091132628104524,0.026010491929557067,0.7709971191072779,0.0261950094709584
2.19,-1.4792652130603885,0.031103068538191447,0.738967434170962,0.04138275679340588
2.2,-1.4731464693607819,0.023608247800128566,0.7312009603434931,0.02152071145826529
2.21,-1.4366297260907488,0.028487767164739122,0.6762144027960064,0.030729228444279284
2.22,-1.4421973198884772,0.026509974981035005,0.6994750949353499,0.03275268079636037
2.23,-1.3736058403477953,0.031573189978772905,0.5305700740603881,0.04019494825859246
2.24,-1.3508128832282722,0.029358120954011892,0.4176998598548407,0.06942669957257976
2.25,-1.3377347463463565,0.02600778933548026,0.37545965186570446,0.043781266218717835
2.2600000000000002,-1.2960036802969115,0.02648577423293849,0.10720124043403216,0.049799602354298415
2.27,-1.2753956393972352,0.026547511061897327,0.04644596932108177,0.04929939303740218
2.2800000000000002,-1.2562778159174162,0.028121321644911195,0.1864358072138758,0.051883444446526594
2.29,-1.2442241251337502,0.02742341650249349,0.06190246056609546,0.029486400816087117
2.3000000000000003,-1.2387319066138667,0.024460592596218588,-0.197259532005656,0.07087449522014865
2.31,-1.2034589312128554,0.029536140518977717,-0.0763501901940263,0.08264243455188676
2.32,-1.1861419479568902,0.027769572517776623,0.10691078232440857,0.05844701004197297
2.33,-1.2008388069873572,0.02407368383484539,-0.06796291271736668,0.04519263755795621
2.34,-1.1830426083490548,0.02333935673095214,0.048415723149002866,0.09034955130713193
2.35,-1.1675592716943504,0.022628225632004118,0.018929065845152887,0.09837095919635933
2.36,-1.1583431083981002,0.02773087986049369,0.1818622124023105,0.07161567442784449
2.37,-1.139472694605869,0.022016039019382157,0.06306845382018676,0.04212834299275307
2.38,-1.1344998593710975,0.024801891337062263,-0.09378799772125937,0.051400011811788965
2.39,-1.124309582384998,0.024977846479910356,-0.05215343079627872,0.05807304038968278
2.4,-1.111681617005011,0.024270709425876807,0.046522904617166294,0.07674710878348504
2.41,-1.1067559914866503,0.029130453036693683,-0.18821408294005665,0.07800479765441108
2.42,-1.090599399992265,0.026313309782683248,0.06966009214187033,0.044125825592452754
2.43,-1.0774906990074544,0.022699077086802494,0.04733450698651918,0.04465601520723293
2.44,-1.074294538885671,0.022702177693076527,0.07155583127978012,0.07807127567647848
2.45,-1.0635127827009456,0.025096223556756427,-0.06369393888857645,0.04610267105447142
2.46,-1.056734628189943,0.02305463226253317,-0.021399439943914737,0.0847096216383955
2.47,-1.0450264447497044,0.021601142020943823,-0.04439607932442539,0.046777375249612105
2.48,-1.0372964989473688,0.023992257807301492,0.046693298736745104,0.07518164841455433
2.49,-1.0264179235841064,0.02512198883846788,0.003116263271799572,0.050662719324346
2.5,-1.0211654336458684,0.023112959427464545,-0.03599131831310374,0.0669264551473239
2.5100000000000002,-1.007556711799933,0.023141132933068968,-0.04348057618266744,0.050927164822701626
2.52,-0.9998346063870863,0.02301180042978291,-0.0532526506365351,0.03629408188694441
2.5300000000000002,-0.9957657121949063,0.022288640371911125,0.0013013002421116524,0.05197155213973762
2.54,-0.9893375472155398,0.02335448157384161,0.03590278067071357,0.052699679391049206
2.5500000000000003,-0.976620363912527,0.021767376954784527,0.01805033013221283,0.039690677200661294
2.56,-0.9673164228029932,0.023452484699924156,-0.039432926683837674,0.044116708087276676
2.57,-0.9666513300676493,0.022206208441606395,0.007553550700484298,0.03509719889380198
2.58,-0.9553049004514305,0.02420082379403081,-0.011985757164577471,0.05192871024343566
2.59,-0.9570654929220783,0.019703114620593536,-0.024986717412806926,0.04733948446943048
2.6,-0.9397955584535601,0.020149877343446834,0.034772074494104195,0.042927469140795066
2.61,-0.9298455688471221,0.022421268737572702,0.018669854052356723,0.04904874370249689
2.62,-0.9297474695577886,0.02204121201966837,0.030744548951058534,0.04514403827371138
2.63,-0.9266602918133066,0.022072918174805146,0.0343644329377561,0.049746410667675815
2.64,-0.9203501495033961,0.020065946398055014,0.006901860386020365,0.04155216311130068
2.65,-0.9124658528292839,0.020796373371129842,0.02372470500288914,0.051967977199335665
2.66,-0.8985125028054508,0.020773768054545397,-0.004049809986210698,0.04869735551087009
2.67,-0.8967337466211504,0.019194273629024476,-0.02100288060614025,0.036828074023542184
2.68,-0.894778236088025,0.020229148705224173,-0.019360512148778666,0.047393801076548746
2.69,-0.8863373471513036,0.02115763649450848,0.032732386546619245,0.03628784737468806
2.7,-0.8777912380719667,0.02077366527560356,0.02126177242408583,0.03954252623393494
2.71,-0.8745844370604849,0.021804243257067507,0.0027340668137878087,0.035967260538519404
2.72,-0.869651929942053,0.021696404003025856,0.02467757556639855,0.04462160275384424
2.73,-0.8637248250836729,0.02080477513893903,-0.003957951612114938,0.05000418716239699
2.74,-0.8564003202337627,0.019817282882414997,-0.008083616760250585,0.035124222918830446
2.75,-0.8553868367996758,0.01966300448101832,0.005040368085550714,0.03190435372526605
2.7600000000000002,-0.8486493302002075,0.019709351957369014,-0.0163104621479961,0.026957907457395177
2.77,-0.8398925389592994,0.018273002593324032,0.00039143827463385903,0.028670690203492825
2.7800000000000002,-0.8353471496053209,0.019122998713545662,-0.0050534507271300525,0.02603453649288738
2.79,-0.8329276258908741,0.020494154864426534,-0.00236607322172703,0.03430409120100337
2.8000000000000003,-0.8254626124566687,0.020370940250077515,-0.011227845591189977,0.042068511907896775
2.81,-0.8227239049394314,0.022369638795590997,0.00888757754272137,0.034302804303490315
2.82,-0.8157977996098563,0.020332992746424274,0.0014632926335211589,0.03296032252529557
2.83,-0.8134232449231088,0.01923703205165848,0.012862452517896807,0.04432502279895149
2.84,-0.8051194238481485,0.020965881293849457,0.013152830588711814,0.029126014674378038
2.85,-0.8027823966940681,0.02065275620250182,0.006185717166575848,0.03202110403031992
2.86,-0.8010302060936708,0.021086237896226892,0.006223964795988296,0.043126454546423935
2.87,-0.7939004602253878,0.018830206132416497,0.003002000407683015,0.03039918902262451
2.88,-0.7911323865286516,0.020612286382180704,-0.0009289057820228559,0.0318149626240388
2.89,-0.7854246848891988,0.0198288194991986,-0.0014768553831153038,0.030988206285105815
2.9,-0.7812493704728876,0.018519441909986323,0.0039613522730807685,0.030782194380644026
2.91,-0.7741064219075123,0.019106113375096427,0.001415843207381408,0.03256367901247779
2.92,-0.7716242454723969,0.018432179537728213,-0.005852010425338181,0.02770083719771508
2.93,-0.7669952395773573,0.019083217686274592,-0.011100580143296722,0.03766402917249306
2.94,-0.7625414685240554,0.019351667308931893,0.0027818763927703704,0.030573649698759146
2.95,-0.7566692538441694,0.020427060083977027,0.0010648929698237513,0.03427318493462595
2.96,-0.7524548109518716,0.018671013487998187,-0.0005448289715039787,0.03272870598465886
2.97,-0.7491204640845772,0.018605771580637382,0.007964312887256308,0.028400044696381917
2.98,-0.7509055410797393,0.018633769966547826,-0.0065053810854534405,0.02865173889418174
2.99,-0.7412591317005696,0.018441689884434207,0.001510342074622343,0.028272560853697434
3.0,-0.7379220642788836,0.019152266405122593,-0.0008118023643319318,0.03264488692155296
3.0100000000000002,-0.7348078405959627,0.017505716680348973,-0.005828085602578305,0.030822332476277692
3.02,-0.7312510500170751,0.01838130023067095,-0.001374794946574105,0.03064625954907578
3.0300000000000002,-0.7290278051609658,0.02025380054372018,0.0014504901059440199,0.02911604907504081
3.04,-0.723736426679581,0.018029006732755575,-0.003677375475871562,0.031117068624404096
3.0500000000000003,-0.7216755345740969,0.01964936239550403,-0.0036919384058488984,0.02773622302161544
3.06,-0.7185597916583248,0.01708563451001419,0.0029795559278813586,0.027815178196850216
3.0700000000000003,-0.7107297458227073,0.018670144073733578,-0.007896819380934865,0.03413583013201668
3.08,-0.7090931783845172,0.01871679110229943,-0.0037006601479834273,0.02869117268327144
3.09,-0.7054341265167515,0.018144861216562988,-0.006726465298461242,0.02633637344319736
3.1,-0.70216923341629,0.019354635268412836,-0.00889941991088717,0.026371665829126888
3.11,-0.6990662123542186,0.01864668877921234,-0.001773314664294066,0.030063676173242525
3.12,-0.6961923579283537,0.018352506999880752,-0.005187237445224138,0.02512472443685287
3.13,-0.6921054605580158,0.018544985184067605,-0.006876895388383587,0.02488760625960665
3.14,-0.6907596716548853,0.01822645237764349,-0.006945269073448487,0.024356095314547476
3.15,-0.6885699538451048,0.017621035198320353,0.011232006425510208,0.02729684615754722
3.16,-0.6857280255699425,0.018069438352153314,-0.0041738347775532635,0.028188266964049476
3.17,-0.6823614322082785,0.019051816538052043,0.007001280268417112,0.02531008511773708
3.18,-0.6750919779650472,0.018550402461747047,0.00513458693526175,0.026591014680705346
3.19,-0.6736052808200724,0.019346817813202025,0.0023429085969046562,0.026924854201787703
3.2,-0.6699981592158886,0.01849444840032641,-0.004428325677879622,0.027705526955848152
3.21,-0.668294058916306,0.01788655349358516,0.005561232263321706,0.02529781254438947
3.22,-0.6626433282405001,0.018840488817185204,0.00039207842752331305,0.023337722709758063
3.23,-0.66225941180229,0.016783751988472637,-0.00596739348896092,0.023955746401927245
3.24,-0.6575328656305526,0.019284980347028333,0.004733066629324818,0.02493032361616056
3.25,-0.656892818507015,0.01675478425866567,0.00587217446491568,0.028603220061969453
3.2600000000000002,-0.6526054009052963,0.018101200682449536,-0.002250050000964827,0.028979419115111604
3.27,-0.6482246845310796,0.017386496067540832,0.003972074444101178,0.02153164538158613
3.2800000000000002,-0.6469454693183777,0.018229670440844562,0.0004830566213560915,0.027921644412965442
3.29,-0.6435295054020226,0.018188811783509454,0.007176475323937687,0.024808517235241846
3.3000000000000003,-0.6395960789748396,0.018465756982120402,-0.0018564512797006375,0.022968047263398336
3.31,-0.6375812760208291,0.018812554562622798,0.00715567114270706,0.02097586694833645
3.3200000000000003,-0.6349272256399255,0.01701646584032222,-0.0013050210138061034,0.022680412849790624
3.33,-0.632553710308426,0.018505825088377083,-0.004259811991834643,0.02429442864808779
3.34,-0.6301780356052137,0.017171889289871345,0.0017891178178812374,0.021705198898603305
3.35,-0.6260015197481291,0.017735365922416826,0.0009031406323270423,0.0239603354236321
3.36,-0.6249585919414528,0.016400638983943273,-0.0025648329636378227,0.025973767500468446
3.37,-0.6203568712738329,0.017631161002232894,0.0037652730691132533,0.023073981514811985
3.38,-0.6182326069114732,0.017479850642090407,0.004694979010979066,0.026138211865308753
3.39,-0.6175852771591344,0.016511830982890975,0.00017051410653854673,0.022798149475013848
3.4,-0.6162893378775128,0.017562272445593222,-0.001765033023902868,0.0254720034580099
3.41,-0.6105672335071453,0.017588496090696955,0.002845489096541925,0.02316750465448728
3.42,-0.6115904783077015,0.01705262776669578,-0.002179075810058378,0.02404043547527697
3.43,-0.6062051609626506,0.017079936484092628,-0.004142668552342243,0.020059493520205137
3.44,-0.6010878180165032,0.01828809173698975,-0.004980116035611869,0.01936855683873729
3.45,-0.6010046806257232,0.01791185185775712,-0.004588157629487922,0.023906795202139702
3.46,-0.6000859372304377,0.01698565107640296,-0.007997719555283897,0.020840958361407386
3.47,-0.5993289860350343,0.01725010181233932,-0.002091538319177539,0.021438848772798103
3.48,-0.5934165232442431,0.017217832386721123,0.0037313462895706183,0.024635369953856314
3.49,-0.590882576568338,0.017293304487903647,-0.004613882785871876,0.022829925165929507
3.5,-0.589427165614054,0.018142188496654672,-0.0006491298208904491,0.02151144012899188
3.5100000000000002,-0.5870975792992232,0.0182710459924163,1.8723737871824686e-05,0.021595733261989717
3.52,-0.5852609719722647,0.017836794017112103,-0.0012848169550266203,0.02260082248811341
3.5300000000000002,-0.5844640928903898,0.01688244704582008,-0.0022523704636192286,0.02342773230130713
3.54,-0.5811709539726702,0.01760868189325927,0.0036344068816838407,0.022808357751555954
