N,n_steps,n_analyze,flip_perc
10,10000,5000,0.1

Temp,d=1,d=2,d=3,d=4,d=5
1.6,0.0,0.0,0.0,0.0
1.7000000000000002,-0.0012444446329027414,-0.001466666697524488,-0.0012444447493180633,-0.0010222223354503512
1.8000000000000003,0.0,0.0,0.0,0.0
1.9000000000000004,0.0045333318412303925,-0.00591111509129405,-0.005911114625632763,-0.001466666697524488
2.0000000000000004,0.0017777775647118688,-0.0026666668709367514,-0.0026666675694286823,-0.003777777776122093
2.1000000000000005,-0.00026666655321605504,-0.0004888887633569539,-0.000488888705149293,-0.000488888705149293
2.2000000000000006,0.009066666476428509,-0.007600000593811274,-0.010044445283710957,-0.005822224076837301
2.3000000000000007,0.006622219458222389,-0.0069333347491919994,-0.009600001387298107,-0.008044447749853134
2.400000000000001,0.0277777798473835,0.0031111116986721754,-0.012888886965811253,-0.028444426134228706
2.500000000000001,0.012355552054941654,-0.0038666664622724056,-0.017422214150428772,-0.020977770909667015
2.600000000000001,0.011422221548855305,-0.005911111831665039,-0.006355559919029474,-0.019688880071043968
2.700000000000001,0.0075555541552603245,-0.00800000037997961,-0.015999997034668922,-0.01888887956738472
2.800000000000001,0.0007999997469596565,-0.007866671308875084,-0.0063111144118011,-0.0054222228936851025
2.9000000000000012,0.017066674306988716,-0.0013777773128822446,-0.021377762779593468,-0.02093331702053547
3.0000000000000013,0.01920001208782196,-0.0030222260393202305,-0.019022205844521523,-0.016799986362457275
3.1000000000000014,0.01186666451394558,-0.003911110572516918,-0.0068000019527971745,-0.015911104157567024
3.2000000000000015,0.003155554411932826,-0.022844433784484863,-0.01839999295771122,-0.0030666664242744446
3.3000000000000016,0.014133325777947903,-0.009200002998113632,-0.022533327341079712,-0.016755549237132072
3.4000000000000017,0.010533331893384457,-0.005466669797897339,-0.018799997866153717,-0.020133329555392265
3.5000000000000018,-0.004488891456276178,-0.00537778390571475,-0.0033777800854295492,-0.009822220541536808
