N,n_steps,n_analyze,flip_perc
50,200000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
0.0,-2.0,0.0,1.0,0.0
0.1,-2.0,0.0,1.0,0.0
0.2,-2.0,0.0,1.0,0.0
0.30000000000000004,-2.0,0.0,1.0,0.0
0.4,-2.0,0.0,1.0,0.0
0.5,-2.0,0.0,1.0,0.0
0.6000000000000001,-1.9999769550009856,0.0002705811766999569,0.9999942387502464,6.764529417498923e-05
0.7000000000000001,-1.9998860552826507,0.0005929973601484993,0.9999715138206627,0.0001482493400371248
0.8,-1.9996991351643283,0.0009726280104494943,0.9999247836837722,0.00024315767553296196
0.9,-1.9989060083373258,0.0018422131459444973,0.9997229802773032,0.0004716611384717578
1.0,-1.9972314271575857,0.00293231590851978,0.9992944103499655,0.0007578757270822847
1.1,-1.994049352535035,0.004489787476129423,0.9984729666427555,0.00116977848181889
1.2000000000000002,-1.9878327568952359,0.006366746975444752,0.9968382453627528,0.0016981114312831207
1.3,-1.9777088171006394,0.008946790256080814,0.9940311249124214,0.002514752891819014
1.4000000000000001,-1.9652756141600405,0.011280942269880584,0.9906317239214025,0.0032278561684715126
1.5,-1.9509120991669266,0.013186327130568052,0.9865449877781114,0.003907565077467266
1.6,-1.9223329438569905,0.01630463331589575,0.9778371660512408,0.00523659211627991
1.7000000000000002,-1.8895497484001118,0.023012905874313493,0.9672910572052192,0.008005344527513603
1.8,-1.8374282836103277,0.02674121741053178,0.949405560304604,0.010705247699931668
1.9000000000000001,-1.7917666708524047,0.02895828808061973,0.9327838355766628,0.011322977976448725
2.0,-1.718073532781164,0.03634088375040927,0.9018813355442619,0.01791787623715786
2.1,-1.6240150424379616,0.04498519983478884,0.8531259848704742,0.02751620870712644
2.2,-1.3038748564017155,0.05577954225392303,-0.10650626161756072,0.16519242416212604
2.3000000000000003,-1.244057772755265,0.04923224677020625,0.26994887045105825,0.08111088648102092
2.4000000000000004,-1.1275784781537646,0.04772454132699347,0.19811066259557086,0.1761717917442248
2.5,-1.0200020818739897,0.04219492881764864,0.06320656145400542,0.1361428765673022
2.6,-0.9414372476345779,0.043803415384683624,0.04340644137933431,0.07271007002617101
2.7,-0.881591038552254,0.04125728812345863,0.02052698542816096,0.07774700201031737
2.8000000000000003,-0.8287587126008652,0.04147025571012246,0.014589958024319004,0.08527305566920503
2.9000000000000004,-0.7828551324206988,0.039198273828166146,-0.02411810367335652,0.05581973234112012
3.0,-0.7399377489738594,0.039599522669257335,-0.0060871374318351035,0.0672510694896496
3.1,-0.703643450464671,0.03794300151411046,-0.017023404712672694,0.05835525199386085
3.2,-0.6676474512159931,0.03810539098313686,0.0046191638231070295,0.05339515414205391
3.3000000000000003,-0.639009084086772,0.03708937973800182,0.0004400880126455647,0.051260383068270826
3.4000000000000004,-0.6151758372831354,0.035664609996037024,-0.011854370837265659,0.051087439281180834
3.5,-0.5887958413125229,0.033912196821892636,0.009185517114754986,0.050116761872463104
3.6,-0.5711100639093158,0.03464766776675392,-0.0012328865976127062,0.041990954313038155
3.7,-0.5500892196852915,0.03303246940712556,0.005756991388718034,0.03938951867625536
3.8000000000000003,-0.5251594332366687,0.034536871969068385,0.011235527126098047,0.04055376343459925
3.9000000000000004,-0.5117029816085135,0.03341652029580488,-0.004558511751663956,0.039038099553156146
4.0,-0.4943446295336261,0.03315347084493686,-0.003267373461039224,0.03958886705675265
4.1000000000000005,-0.4817734754402701,0.031249886618414192,-0.0005836367395571034,0.039689553282542436
4.2,-0.4640000001517122,0.030969740406976295,-0.004825445084021171,0.03724443863238932
4.3,-0.45191694386817616,0.032985646343091764,-0.007585197072644286,0.03815759335979654
4.4,-0.4361659534742031,0.031532702797851565,0.002208921771718606,0.03845674750414193
4.5,-0.42853562749369334,0.03126692617365593,0.002844248846931348,0.037123065086941374
4.6000000000000005,-0.4166382079924267,0.032761701644647465,0.0014767753555605034,0.03516997655542385
4.7,-0.4072952194794771,0.032594438983625434,-0.002604360860747932,0.03527630139893862
4.800000000000001,-0.39210562171590735,0.03139465184114247,0.008186597331615855,0.03261577972459413
4.9,-0.38676247315469753,0.030400658324283736,0.0026371674510047836,0.03021758196751929
